,Site,Crop,Experiment,Treatment ,Mineral N kg/ha/y,farmyard manure t/ha/year,Reported yield data (t DM/ha),Mean,min_yield,max_yield,Soil texture,LAT,SIMUID_1,Sand,Silt,Clay,variable,Yield
11598,Žabčice,WWHT,DP23-mono,0,0.0,0.0,grain,5.654766666666668,1.2665,9.061,clay loam,49.02,27913.0,35.0,30.0,35.0,2010,1.9465
11600,Žabčice,WWHT,DP23-mono,100,100.0,0.0,grain,6.014600000000001,0.935,9.01,clay loam,49.02,27913.0,35.0,30.0,35.0,2010,5.839499999999999
11602,Žabčice,C100,DP23-mono,0,0.0,25.0,grain,6.76304,2.8895999999999997,12.2292,clay loam,49.02,27913.0,35.0,30.0,35.0,2010,4.3602
11604,Žabčice,C100,DP23-mono,120,120.0,25.0,grain,7.377653333333333,2.6144,12.556,clay loam,49.02,27913.0,35.0,30.0,35.0,2010,5.5728
11606,Ivanovice,WWHT,DP04-mono,111+112,120.0,0.0,grain,5.610066666666666,2.2704,8.2302,,,,,,,2010,5.289000000000001
11607,Ivanovice,BARL,DP04-mono,211+212,50.0,0.0,grain,5.54542111111111,2.1672,8.0668,,,,,,,2010,4.9364
11764,Horažďovice,WWHT,AZP,0,0.0,0.0,grain,5.4624992,4.0592,8.091496,loamy sand,49.34,23089.0,82.0,13.0,5.0,2010,4.0592
11766,Horažďovice,WWHT,AZP,FYM.,0.0,10.0,grain,5.8462032,4.3258,8.169616,loamy sand,49.34,23089.0,82.0,13.0,5.0,2010,4.3258
11768,Horažďovice,WWHT,AZP,N3P3K3+FYM,60.0,10.0,grain,7.4651157333333344,6.002800000000001,9.530378666666667,loamy sand,49.34,23089.0,82.0,13.0,5.0,2010,6.002800000000001
11770,Chrastava,WWHT,AZP,0,0.0,0.0,grain,3.8863849333333333,2.8036,5.422524666666667,loamy sand,50.82,26459.0,82.0,13.0,5.0,2010,2.8036
11772,Chrastava,WWHT,AZP,FYM.,0.0,10.0,grain,4.370847866666667,3.5603999999999996,5.591639333333333,loamy sand,50.82,26459.0,82.0,13.0,5.0,2010,3.5603999999999996
11774,Chrastava,WWHT,AZP,N3P3K3+FYM,60.0,10.0,grain,5.576490133333333,4.739850666666666,6.3726,loamy sand,50.82,26459.0,82.0,13.0,5.0,2010,4.7558
11776,Jaroměřice,WWHT,AZP,0,0.0,0.0,grain,4.728002133333333,3.827,6.336810666666666,clay loam,49.1,27966.0,35.0,30.0,35.0,2010,4.3602
11779,Jaroměřice,WWHT,AZP,FYM.,0.0,10.0,grain,4.768098933333333,3.8958000000000004,6.227694666666666,clay loam,49.1,27966.0,35.0,30.0,35.0,2010,4.644
11782,Jaroměřice,WWHT,AZP,N3P3K3+FYM,60.0,10.0,grain,5.406926266666667,3.8184000000000005,6.665,clay loam,49.1,27966.0,35.0,30.0,35.0,2010,6.665
11785,Krásné Údolí,WWHT,AZP,0,0.0,0.0,grain,4.854699999999999,4.515,5.3062,,,,,,,2010,5.3062
11786,Krásné Údolí,WWHT,AZP,FYM.,0.0,10.0,grain,5.24815,4.489199999999999,6.0286,,,,,,,2010,6.0286
11787,Krásné Údolí,WWHT,AZP,N3P3K3+FYM,60.0,10.0,grain,8.09905,6.785399999999999,9.073,,,,,,,2010,8.041
11791,Lípa,WWHT,AZP,0,0.0,0.0,grain,3.366772689548186,1.4447999999999999,4.3172,sandy loam,49.56,27951.0,65.0,25.0,10.0,2010,1.4447999999999999
11794,Lípa,WWHT,AZP,FYM.,0.0,10.0,grain,3.575761884816754,1.2126,5.185209424083769,sandy loam,49.56,27951.0,65.0,25.0,10.0,2010,1.2126
11797,Lípa,WWHT,AZP,N3P3K3+FYM,60.0,10.0,grain,5.7118781384525885,3.354,7.583990692262942,sandy loam,49.56,27951.0,65.0,25.0,10.0,2010,3.354
11800,Pusté Jakartice,WWHT,AZP,0,0.0,0.0,grain,4.555761451851852,2.1586,6.8972,loam,49.98,29745.0,40.0,40.0,20.0,2010,2.9756
11802,Pusté Jakartice,WWHT,AZP,FYM.,0.0,10.0,grain,5.1708242962962965,2.537,7.0778,loam,49.98,29745.0,40.0,40.0,20.0,2010,3.9474
11804,Pusté Jakartice,WWHT,AZP,N3P3K3+FYM,60.0,10.0,grain,5.620796562962963,3.0444,8.2732,loam,49.98,29745.0,40.0,40.0,20.0,2010,4.0248
11809,Staňkov,WWHT,AZP,0,0.0,0.0,grain,5.070570388059702,2.6574,7.3014,loam,49.55,23179.0,40.0,40.0,20.0,2010,4.1452
11811,Staňkov,WWHT,AZP,FYM.,0.0,10.0,grain,5.410213174129352,3.1304,7.3014,loam,49.55,23179.0,40.0,40.0,20.0,2010,4.644
11813,Staňkov,WWHT,AZP,N3P3K3+FYM,60.0,10.0,grain,6.37960031840796,5.418,7.0612015920398,loam,49.55,23179.0,40.0,40.0,20.0,2010,5.418
11815,Hradec n. Svit.,WWHT,AZP,0,0.0,0.0,grain,4.465991794871795,3.1648,5.680358974358976,loam,49.73,26472.0,40.0,40.0,20.0,2010,3.1648
11818,Hradec n. Svit.,WWHT,AZP,FYM.,0.0,10.0,grain,4.3791837037037045,2.7520000000000002,5.263518518518519,loam,49.73,26472.0,40.0,40.0,20.0,2010,2.7520000000000002
11821,Hradec n. Svit.,WWHT,AZP,N3P3K3+FYM,60.0,10.0,grain,6.964573048433048,4.9536,8.188665242165243,loam,49.73,26472.0,40.0,40.0,20.0,2010,4.9536
11824,Uherský Ostroh,WWHT,AZP,0,0.0,0.0,grain,5.220667222222223,3.9044,7.140336111111112,loam,48.99,28781.0,40.0,40.0,20.0,2010,4.429
11825,Uherský Ostroh,WWHT,AZP,FYM.,0.0,10.0,grain,5.641732083333333,4.0935999999999995,7.654660416666669,loam,48.99,28781.0,40.0,40.0,20.0,2010,5.031
11826,Uherský Ostroh,WWHT,AZP,N3P3K3+FYM,60.0,10.0,grain,5.6770933333333335,3.3970000000000002,8.519466666666666,loam,48.99,28781.0,40.0,40.0,20.0,2010,4.3688
11827,Věrovany,WWHT,AZP,0,0.0,0.0,grain,6.222639550561797,3.9388,8.5828,loam,49.47,28776.0,40.0,40.0,20.0,2010,3.9388
11829,Věrovany,WWHT,AZP,FYM.,0.0,10.0,grain,6.39558861423221,4.1624,8.9268,loam,49.47,28776.0,40.0,40.0,20.0,2010,4.1624
11831,Věrovany,WWHT,AZP,N3P3K3+FYM,60.0,10.0,grain,5.785616779026217,3.0873999999999997,8.617199999999999,loam,49.47,28776.0,40.0,40.0,20.0,2010,3.0873999999999997
11833,Vysoká,WWHT,AZP,0,0.0,0.0,grain,4.040152592592593,2.6401999999999997,5.2116,loam,49.64,21991.0,40.0,40.0,20.0,2010,2.6401999999999997
11835,Vysoká,WWHT,AZP,FYM.,0.0,10.0,grain,4.166382222222222,2.9583999999999997,5.4782,loam,49.64,21991.0,40.0,40.0,20.0,2010,2.9583999999999997
11837,Vysoká,WWHT,AZP,N3P3K3+FYM,60.0,10.0,grain,5.995284444444445,3.8871999999999995,7.052,loam,49.64,21991.0,40.0,40.0,20.0,2010,3.8871999999999995
11839,Žatec,WWHT,AZP,0,0.0,0.0,grain,6.120422876480541,4.7386,7.3271999999999995,clay loam,50.3,24818.0,35.0,30.0,35.0,2010,6.6134
11840,Žatec,WWHT,AZP,FYM.,0.0,10.0,grain,6.301570964467006,4.6956,7.7314,clay loam,50.3,24818.0,35.0,30.0,35.0,2010,7.1293999999999995
11841,Žatec,WWHT,AZP,N3P3K3+FYM,60.0,10.0,grain,6.304681121263394,4.51758,7.636800000000001,clay loam,50.3,24818.0,35.0,30.0,35.0,2010,6.914399999999999
11842,Horažďovice,WWHT,AZP,0,0.0,0.0,straw ,5.3860079999999995,3.2335999999999996,7.275600000000001,loamy sand,49.34,23089.0,82.0,13.0,5.0,2010,5.0568
11844,Horažďovice,WWHT,AZP,FYM.,0.0,10.0,straw ,6.094992,4.5494,7.813960000000002,loamy sand,49.34,23089.0,82.0,13.0,5.0,2010,4.9794
11846,Horažďovice,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,8.968267636363636,5.916799999999999,12.358199999999998,loamy sand,49.34,23089.0,82.0,13.0,5.0,2010,8.4366
11848,Chrastava,WWHT,AZP,0,0.0,0.0,straw ,3.520541454545455,2.59,4.1452,loamy sand,50.82,26459.0,82.0,13.0,5.0,2010,4.085
11850,Chrastava,WWHT,AZP,FYM.,0.0,10.0,straw ,4.156432,3.0702,5.0052,loamy sand,50.82,26459.0,82.0,13.0,5.0,2010,5.0052
11852,Chrastava,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,5.739801818181818,4.497409090909091,6.9316,loamy sand,50.82,26459.0,82.0,13.0,5.0,2010,6.6134
11854,Jaroměřice,WWHT,AZP,0,0.0,0.0,straw ,4.9554138181818175,3.225,6.949269090909091,clay loam,49.1,27966.0,35.0,30.0,35.0,2010,4.644
11857,Jaroměřice,WWHT,AZP,FYM.,0.0,10.0,straw ,5.13334,3.1734,7.4948999999999995,clay loam,49.1,27966.0,35.0,30.0,35.0,2010,4.7214
11860,Jaroměřice,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,6.626409454545455,5.289000000000001,8.802647272727274,clay loam,49.1,27966.0,35.0,30.0,35.0,2010,7.5766
11863,Krásné Údolí,WWHT,AZP,0,0.0,0.0,straw ,2.6625,1.2728,3.7496,,,,,,,2010,3.7496
11864,Krásné Údolí,WWHT,AZP,FYM.,0.0,10.0,straw ,3.6424000000000003,1.6512,5.1428,,,,,,,2010,5.1428
11865,Krásné Údolí,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,5.13715,3.3798,6.78,,,,,,,2010,5.805
11869,Lípa,WWHT,AZP,0,0.0,0.0,straw ,3.7641895763921935,1.9694,4.571947881960971,sandy loam,49.56,27951.0,65.0,25.0,10.0,2010,1.9694
11872,Lípa,WWHT,AZP,FYM.,0.0,10.0,straw ,3.9952252260828174,2.3048,5.885126130414088,sandy loam,49.56,27951.0,65.0,25.0,10.0,2010,2.3048
11875,Lípa,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,6.153790078798456,3.6894,8.631950393992279,sandy loam,49.56,27951.0,65.0,25.0,10.0,2010,3.6894
11878,Pusté Jakartice,WWHT,AZP,0,0.0,0.0,straw ,4.434993939393939,2.3478,7.335799999999999,loam,49.98,29745.0,40.0,40.0,20.0,2010,2.3478
11880,Pusté Jakartice,WWHT,AZP,FYM.,0.0,10.0,straw ,4.483536161616161,2.2188,6.628080808080807,loam,49.98,29745.0,40.0,40.0,20.0,2010,2.2188
11882,Pusté Jakartice,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,6.143666262626263,4.257,7.774399999999999,loam,49.98,29745.0,40.0,40.0,20.0,2010,4.257
11887,Staňkov,WWHT,AZP,0,0.0,0.0,straw ,6.398933134328358,1.9264000000000001,14.3534,loam,49.55,23179.0,40.0,40.0,20.0,2010,4.644
11889,Staňkov,WWHT,AZP,FYM.,0.0,10.0,straw ,6.743328955223879,2.4423999999999997,13.828799999999998,loam,49.55,23179.0,40.0,40.0,20.0,2010,5.9684
11891,Staňkov,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,7.8295349253731334,4.9536,14.2072,loam,49.55,23179.0,40.0,40.0,20.0,2010,5.1858
11893,Hradec n. Svit.,WWHT,AZP,0,0.0,0.0,straw ,3.07102851010101,1.2126,5.61994255050505,loam,49.73,26472.0,40.0,40.0,20.0,2010,1.2126
11896,Hradec n. Svit.,WWHT,AZP,FYM.,0.0,10.0,straw ,3.0601188053613053,1.9694,4.4376,loam,49.73,26472.0,40.0,40.0,20.0,2010,1.9694
11899,Hradec n. Svit.,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,5.8807875,3.526,8.935937500000001,loam,49.73,26472.0,40.0,40.0,20.0,2010,5.289000000000001
11902,Uherský Ostroh,WWHT,AZP,0,0.0,0.0,straw ,5.753079535984848,3.7238,9.503,loam,48.99,28781.0,40.0,40.0,20.0,2010,3.7238
11903,Uherský Ostroh,WWHT,AZP,FYM.,0.0,10.0,straw ,6.320898200757576,3.6894,10.0276,loam,48.99,28781.0,40.0,40.0,20.0,2010,4.773
11904,Uherský Ostroh,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,7.171946871212121,3.65758,13.0978,loam,48.99,28781.0,40.0,40.0,20.0,2010,5.460999999999999
11905,Věrovany,WWHT,AZP,0,0.0,0.0,straw ,5.263325901713768,2.3735999999999997,6.8160295085688345,loam,49.47,28776.0,40.0,40.0,20.0,2010,2.3735999999999997
11907,Věrovany,WWHT,AZP,FYM.,0.0,10.0,straw ,6.341864896152537,2.5026,8.987,loam,49.47,28776.0,40.0,40.0,20.0,2010,2.5026
11909,Věrovany,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,7.455006251276812,3.5690000000000004,10.2942,loam,49.47,28776.0,40.0,40.0,20.0,2010,3.5690000000000004
11911,Vysoká,WWHT,AZP,0,0.0,0.0,straw ,2.9474456565656566,1.9092000000000002,3.8958000000000004,loam,49.64,21991.0,40.0,40.0,20.0,2010,1.9092000000000002
11913,Vysoká,WWHT,AZP,FYM.,0.0,10.0,straw ,2.843207515151515,2.0296,3.5002,loam,49.64,21991.0,40.0,40.0,20.0,2010,2.0296
11915,Vysoká,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,4.711115515151515,3.8614,5.31,loam,49.64,21991.0,40.0,40.0,20.0,2010,3.8614
11917,Žatec,WWHT,AZP,0,0.0,0.0,straw ,2.9652254323383653,1.1607271616918255,5.2459999999999996,clay loam,50.3,24818.0,35.0,30.0,35.0,2010,1.3072
11918,Žatec,WWHT,AZP,FYM.,0.0,10.0,straw ,3.2004080037062943,1.287440018531471,5.4352,clay loam,50.3,24818.0,35.0,30.0,35.0,2010,1.8748
11919,Žatec,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,3.786889291548262,2.61164645774131,5.7620000000000005,clay loam,50.3,24818.0,35.0,30.0,35.0,2010,2.9498
12064,Horažďovice,WWHT,Nstac,0,0.0,0.0,grain,3.999,2.6917999999999997,4.8332,loamy sand,49.34,23089.0,82.0,13.0,5.0,2010,4.472
12066,Horažďovice,WWHT,Nstac,N,150.0,0.0,grain,6.601933333333334,5.7620000000000005,7.8948,loamy sand,49.34,23089.0,82.0,13.0,5.0,2010,5.7620000000000005
12068,Horažďovice,WWHT,Nstac,FYM. + N,150.0,10.0,grain,6.5446,5.7104,8.0668,loamy sand,49.34,23089.0,82.0,13.0,5.0,2010,5.7104
12070,Chrastava,WWHT,Nstac,0,0.0,0.0,grain,2.4467,1.4362,3.44,loamy sand,50.82,26459.0,82.0,13.0,5.0,2010,3.44
12072,Chrastava,WWHT,Nstac,N,150.0,0.0,grain,5.7362,4.2484,7.911999999999999,loamy sand,50.82,26459.0,82.0,13.0,5.0,2010,4.5236
12074,Chrastava,WWHT,Nstac,FYM. + N,150.0,10.0,grain,5.3965,3.4055999999999997,7.490600000000001,loamy sand,50.82,26459.0,82.0,13.0,5.0,2010,3.4055999999999997
12076,Jaroměřice,WWHT,Nstac,0,0.0,0.0,grain,5.033866666666667,3.8184000000000005,6.002800000000001,clay loam,49.1,27966.0,35.0,30.0,35.0,2010,6.002800000000001
12079,Jaroměřice,WWHT,Nstac,N,150.0,0.0,grain,7.384533333333334,7.0176,8.1012,clay loam,49.1,27966.0,35.0,30.0,35.0,2010,7.0348
12082,Jaroměřice,WWHT,Nstac,FYM. + N,150.0,10.0,grain,7.530733333333333,6.8111999999999995,8.0582,clay loam,49.1,27966.0,35.0,30.0,35.0,2010,7.7228
12088,Lípa,WWHT,Nstac,0,0.0,0.0,grain,3.4629333333333334,2.322,4.0506,sandy loam,49.56,27951.0,65.0,25.0,10.0,2010,4.0161999999999995
12091,Lípa,WWHT,Nstac,N,150.0,0.0,grain,6.220666666666666,4.6956,7.8088,sandy loam,49.56,27951.0,65.0,25.0,10.0,2010,7.8088
12094,Lípa,WWHT,Nstac,FYM. + N,150.0,10.0,grain,6.275133333333333,5.0052,7.5249999999999995,sandy loam,49.56,27951.0,65.0,25.0,10.0,2010,7.5249999999999995
12097,Pusté Jakartice,WWHT,Nstac,0,0.0,0.0,grain,4.5924,2.7605999999999997,7.0692,loam,49.98,29745.0,40.0,40.0,20.0,2010,4.2226
12099,Pusté Jakartice,WWHT,Nstac,N,150.0,0.0,grain,6.59405,5.2546,8.126999999999999,loam,49.98,29745.0,40.0,40.0,20.0,2010,5.2546
12101,Pusté Jakartice,WWHT,Nstac,FYM. + N,150.0,10.0,grain,7.0821000000000005,5.289000000000001,8.17,loam,49.98,29745.0,40.0,40.0,20.0,2010,5.289000000000001
12103,Staňkov,WWHT,Nstac,0,0.0,0.0,grain,3.07665,2.7778,3.7238,loam,49.55,23179.0,40.0,40.0,20.0,2010,3.7238
12105,Staňkov,WWHT,Nstac,N,150.0,0.0,grain,6.0415,5.2288,7.292800000000001,loam,49.55,23179.0,40.0,40.0,20.0,2010,5.2288
12107,Staňkov,WWHT,Nstac,FYM. + N,150.0,10.0,grain,5.87165,5.1514,7.344399999999999,loam,49.55,23179.0,40.0,40.0,20.0,2010,5.1514
12109,Hradec n. Svit.,WWHT,Nstac,0,0.0,0.0,grain,2.6961,2.2188,3.3712,loam,49.73,26472.0,40.0,40.0,20.0,2010,2.2188
12112,Hradec n. Svit.,WWHT,Nstac,N,150.0,0.0,grain,7.325049999999999,6.3553999999999995,8.6774,loam,49.73,26472.0,40.0,40.0,20.0,2010,6.3553999999999995
12115,Hradec n. Svit.,WWHT,Nstac,FYM. + N,150.0,10.0,grain,7.51855,6.45,9.116,loam,49.73,26472.0,40.0,40.0,20.0,2010,6.45
12121,Věrovany,WWHT,Nstac,0,0.0,0.0,grain,5.7534,3.8958000000000004,7.2842,loam,49.47,28776.0,40.0,40.0,20.0,2010,3.8958000000000004
12123,Věrovany,WWHT,Nstac,N,150.0,0.0,grain,5.6072,2.3994,8.0754,loam,49.47,28776.0,40.0,40.0,20.0,2010,2.3994
12125,Věrovany,WWHT,Nstac,FYM. + N,150.0,10.0,grain,4.9966,1.8232000000000002,7.353000000000001,loam,49.47,28776.0,40.0,40.0,20.0,2010,1.8232000000000002
12127,Vysoká,WWHT,Nstac,0,0.0,0.0,grain,3.2035,2.5456,4.5838,loam,49.64,21991.0,40.0,40.0,20.0,2010,2.5456
12129,Vysoká,WWHT,Nstac,N,150.0,0.0,grain,5.73835,3.5174,8.1442,loam,49.64,21991.0,40.0,40.0,20.0,2010,3.5174
12131,Vysoká,WWHT,Nstac,FYM. + N,150.0,10.0,grain,5.7448,3.5776,7.4476,loam,49.64,21991.0,40.0,40.0,20.0,2010,3.5776
12133,Žatec,WWHT,Nstac,0,0.0,0.0,grain,4.687,3.053,6.579000000000001,clay loam,50.3,24818.0,35.0,30.0,35.0,2010,6.579000000000001
12134,Žatec,WWHT,Nstac,N,150.0,0.0,grain,6.6349,3.8785999999999996,10.3028,clay loam,50.3,24818.0,35.0,30.0,35.0,2010,6.4844
12135,Žatec,WWHT,Nstac,FYM. + N,150.0,10.0,grain,6.7725,3.8785999999999996,10.535,clay loam,50.3,24818.0,35.0,30.0,35.0,2010,6.8456
12136,Horažďovice,WWHT,Nstac,0,0.0,0.0,straw ,4.113666666666667,2.8982,5.547,loamy sand,49.34,23089.0,82.0,13.0,5.0,2010,5.547
12138,Horažďovice,WWHT,Nstac,N,150.0,0.0,straw ,6.395533333333333,4.7386,7.8088,loamy sand,49.34,23089.0,82.0,13.0,5.0,2010,7.8088
12140,Horažďovice,WWHT,Nstac,FYM. + N,150.0,10.0,straw ,7.481999999999999,4.8418,8.858,loamy sand,49.34,23089.0,82.0,13.0,5.0,2010,8.7462
12142,Chrastava,WWHT,Nstac,0,0.0,0.0,straw ,2.51335,1.4189999999999998,4.773,loamy sand,50.82,26459.0,82.0,13.0,5.0,2010,4.773
12144,Chrastava,WWHT,Nstac,N,150.0,0.0,straw ,5.8007,3.7582,8.3076,loamy sand,50.82,26459.0,82.0,13.0,5.0,2010,6.1404
12146,Chrastava,WWHT,Nstac,FYM. + N,150.0,10.0,straw ,5.39435,3.698,7.7486,loamy sand,50.82,26459.0,82.0,13.0,5.0,2010,4.8762
12148,Jaroměřice,WWHT,Nstac,0,0.0,0.0,straw ,5.0138,4.4376,5.805,clay loam,49.1,27966.0,35.0,30.0,35.0,2010,5.805
12151,Jaroměřice,WWHT,Nstac,N,150.0,0.0,straw ,9.009933333333334,6.5102,11.9712,clay loam,49.1,27966.0,35.0,30.0,35.0,2010,8.548399999999999
12154,Jaroměřice,WWHT,Nstac,FYM. + N,150.0,10.0,straw ,9.0128,6.312399999999999,11.782,clay loam,49.1,27966.0,35.0,30.0,35.0,2010,8.944
12160,Lípa,WWHT,Nstac,0,0.0,0.0,straw ,2.6172666666666666,1.5738,3.9044,sandy loam,49.56,27951.0,65.0,25.0,10.0,2010,3.9044
12163,Lípa,WWHT,Nstac,N,150.0,0.0,straw ,6.014266666666667,4.3688,7.3873999999999995,sandy loam,49.56,27951.0,65.0,25.0,10.0,2010,7.3873999999999995
12166,Lípa,WWHT,Nstac,FYM. + N,150.0,10.0,straw ,6.412733333333333,3.9818,8.152800000000001,sandy loam,49.56,27951.0,65.0,25.0,10.0,2010,8.152800000000001
12169,Pusté Jakartice,WWHT,Nstac,0,0.0,0.0,straw ,2.78855,1.075,4.945,loam,49.98,29745.0,40.0,40.0,20.0,2010,2.2102
12171,Pusté Jakartice,WWHT,Nstac,N,150.0,0.0,straw ,4.82245,3.0014000000000003,6.364,loam,49.98,29745.0,40.0,40.0,20.0,2010,4.9106
12173,Pusté Jakartice,WWHT,Nstac,FYM. + N,150.0,10.0,straw ,4.74075,2.1672,7.052,loam,49.98,29745.0,40.0,40.0,20.0,2010,4.893400000000001
12175,Staňkov,WWHT,Nstac,0,0.0,0.0,straw ,3.55825,1.3502,5.3492,loam,49.55,23179.0,40.0,40.0,20.0,2010,5.3492
12177,Staňkov,WWHT,Nstac,N,150.0,0.0,straw ,7.3917,3.1906,10.062,loam,49.55,23179.0,40.0,40.0,20.0,2010,6.467199999999999
12179,Staňkov,WWHT,Nstac,FYM. + N,150.0,10.0,straw ,7.273449999999999,2.7176,10.491999999999999,loam,49.55,23179.0,40.0,40.0,20.0,2010,5.9684
12181,Hradec n. Svit.,WWHT,Nstac,0,0.0,0.0,straw ,3.0357999999999996,2.5026,3.7065999999999995,loam,49.73,26472.0,40.0,40.0,20.0,2010,3.1734
12184,Hradec n. Svit.,WWHT,Nstac,N,150.0,0.0,straw ,6.8284,5.2459999999999996,9.8986,loam,49.73,26472.0,40.0,40.0,20.0,2010,6.02
12187,Hradec n. Svit.,WWHT,Nstac,FYM. + N,150.0,10.0,straw ,8.39145,5.7964,12.0314,loam,49.73,26472.0,40.0,40.0,20.0,2010,7.292800000000001
12193,Věrovany,WWHT,Nstac,0,0.0,0.0,straw ,6.2321333333333335,5.4438,7.275600000000001,loam,49.47,28776.0,40.0,40.0,20.0,2010,5.4438
12195,Věrovany,WWHT,Nstac,N,150.0,0.0,straw ,7.1122000000000005,6.2264,8.7376,loam,49.47,28776.0,40.0,40.0,20.0,2010,6.2264
12197,Věrovany,WWHT,Nstac,FYM. + N,150.0,10.0,straw ,7.2068,6.4758000000000004,7.7658,loam,49.47,28776.0,40.0,40.0,20.0,2010,7.3788
12199,Vysoká,WWHT,Nstac,0,0.0,0.0,straw ,3.4701,2.5627999999999997,4.859,loam,49.64,21991.0,40.0,40.0,20.0,2010,2.5627999999999997
12201,Vysoká,WWHT,Nstac,N,150.0,0.0,straw ,6.29735,2.7520000000000002,11.1714,loam,49.64,21991.0,40.0,40.0,20.0,2010,2.7520000000000002
12203,Vysoká,WWHT,Nstac,FYM. + N,150.0,10.0,straw ,5.48465,2.6746,9.1762,loam,49.64,21991.0,40.0,40.0,20.0,2010,2.6746
12205,Žatec,WWHT,Nstac,0,0.0,0.0,straw ,2.27255,1.0148,3.9474,clay loam,50.3,24818.0,35.0,30.0,35.0,2010,3.9474
12206,Žatec,WWHT,Nstac,N,150.0,0.0,straw ,3.74315,2.8982,5.0138,clay loam,50.3,24818.0,35.0,30.0,35.0,2010,3.8184000000000005
12207,Žatec,WWHT,Nstac,FYM. + N,150.0,10.0,straw ,3.75605,2.8895999999999997,5.1514,clay loam,50.3,24818.0,35.0,30.0,35.0,2010,3.6721999999999997
12208,Horažďovice,BARL,SOH,0,0.0,0.0,grain,2.3593466666666667,1.935,2.9068,loamy sand,49.34,23089.0,82.0,13.0,5.0,2010,2.3478
12210,Horažďovice,BARL,SOH,N,120.0,0.0,grain,4.792700555555555,3.9302,6.6134,loamy sand,49.34,23089.0,82.0,13.0,5.0,2010,4.7214
12212,Horažďovice,BARL,SOH,FYM. ,0.0,10.0,grain,2.7725861111111105,2.3478,3.8097999999999996,loamy sand,49.34,23089.0,82.0,13.0,5.0,2010,2.5885999999999996
12214,Horažďovice,BARL,SOH,FYM. + N,120.0,10.0,grain,4.5137,3.096,5.436,loamy sand,49.34,23089.0,82.0,13.0,5.0,2010,4.9536
12216,Chrastava,BARL,SOH,0,0.0,0.0,grain,2.646972171253823,1.8834,3.87,loamy sand,50.82,26459.0,82.0,13.0,5.0,2010,2.5714
12218,Chrastava,BARL,SOH,N,120.0,0.0,grain,4.414987898645697,1.8920000000000001,6.106,loamy sand,50.82,26459.0,82.0,13.0,5.0,2010,4.214
12220,Chrastava,BARL,SOH,FYM. ,0.0,10.0,grain,3.0781368719965054,2.3306,4.8246,loamy sand,50.82,26459.0,82.0,13.0,5.0,2010,3.0014000000000003
12222,Chrastava,BARL,SOH,FYM. + N,120.0,10.0,grain,4.355150458715596,2.3822,5.3664000000000005,loamy sand,50.82,26459.0,82.0,13.0,5.0,2010,4.575200000000001
12224,Jaroměřice,BARL,SOH,0,0.0,0.0,grain,3.668979,1.8145999999999998,5.4696,clay loam,49.1,27966.0,35.0,30.0,35.0,2010,1.8145999999999998
12227,Jaroměřice,BARL,SOH,N,120.0,0.0,grain,5.698158,2.7864,8.0926,clay loam,49.1,27966.0,35.0,30.0,35.0,2010,2.7864
12230,Jaroměřice,BARL,SOH,FYM. ,0.0,10.0,grain,4.5626788000000005,2.9842,6.2092,clay loam,49.1,27966.0,35.0,30.0,35.0,2010,2.9842
12233,Jaroměřice,BARL,SOH,FYM. + N,120.0,10.0,grain,6.0434676,4.7644,7.783,clay loam,49.1,27966.0,35.0,30.0,35.0,2010,5.1686
12236,Krásné Údolí,BARL,SOH,0,0.0,0.0,grain,3.2594,2.1672,4.558,,,,,,,2010,3.913
12237,Krásné Údolí,BARL,SOH,N,120.0,0.0,grain,6.344650000000001,5.2288,7.396,,,,,,,2010,7.396
12238,Krásné Údolí,BARL,SOH,FYM. ,0.0,10.0,grain,4.0764000000000005,2.1242,5.633,,,,,,,2010,5.633
12239,Krásné Údolí,BARL,SOH,FYM. + N,120.0,10.0,grain,5.84155,3.096,7.783,,,,,,,2010,7.783
12240,Lednice,BARL,SOH,0,0.0,0.0,grain,3.6562740740740742,0.8772,5.2202,loam,48.8,28153.0,40.0,40.0,20.0,2010,5.0138
12241,Lednice,BARL,SOH,N,120.0,0.0,grain,4.6913,1.806,6.983199999999999,loam,48.8,28153.0,40.0,40.0,20.0,2010,6.2694
12242,Lednice,BARL,SOH,FYM. ,0.0,10.0,grain,4.271333333333334,1.6598,5.7017999999999995,loam,48.8,28153.0,40.0,40.0,20.0,2010,5.5556
12243,Lednice,BARL,SOH,FYM. + N,120.0,10.0,grain,4.632055555555556,1.7801999999999998,6.7509999999999994,loam,48.8,28153.0,40.0,40.0,20.0,2010,5.4094
